word,sent
hearing aid,"['hearing', 'aid', 'center']"
coffee enema,"['the', 'basics', 'of', 'the', 'gerson', 'therapy', 'are', 'fairly', 'simple', 'no', 'added', 'salt', 'no', 'processed', 'foods', 'no', 'meat', 'no', 'dairy', 'no', 'on', 'most', 'grains', 'no', 'oils', 'except', 'for', 'raw', 'flaxseed', 'oil', 'fresh', 'cold', 'pressed', 'fruit', 'and', 'vegetable', 'juices', 'one', 'cup', '13', 'times', 'a', 'day', 'with', 'one', 'hour', 'between', 'for', 'vitamins', 'and', 'minerals', 'regular', 'meals', 'of', 'vegan', 'type', 'and', 'a', 'coffee', 'enema', 'every', '4', 'waking', 'hours', 'to', 'eliminate', 'toxins']"
coffee enema,"['the', 'first', 'day', 'of', 'the', 'second', 'week', 'i', 'did', 'the', 'coffee', 'enema', 'once']"
hearing aid,"['digital', 'hearing', 'aid', 'technologies']"
texass,"['com/texass', 'largest', 'hospital', 'reaches', '100', 'percent', 'icu', 'capacity', '1513481', 'target', 'blank', 'recently', 'reached', 'full', 'capacity', '/a']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['a', 'state', 'by', 'state', 'guide', 'for', 'hearing', 'aid', 'insurance']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['a', 'state', 'by', 'state', 'guide', 'for', 'hearing', 'aid', 'insurance']"
hearing aid,"['analog', 'hearing', 'aid']"
hearing aid,"['bone', 'anchored', 'hearing', 'aid']"
hearing aid,"['buying', 'a', 'hearing', 'aid', 'for', 'a', 'child']"
hearing aid,"['custom', 'hearing', 'aid']"
hearing aid,"['decorate', 'hearing', 'aid']"
hearing aid,"['expensive', 'hearing', 'aid']"
hearing aid,"['finding', 'lost', 'hearing', 'aid']"
hearing aid,"['hearing', 'aid']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'adjustments']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['hearing', 'aid', 'cake']"
hearing aid,"['hearing', 'aid', 'care']"
hearing aid,"['hearing', 'aid', 'care', 'tips']"
hearing aid,"['hearing', 'aid', 'compatibility', 'act']"
hearing aid,"['hearing', 'aid', 'cost']"
hearing aid,"['hearing', 'aid', 'costs']"
hearing aid,"['hearing', 'aid', 'decorations']"
hearing aid,"['hearing', 'aid', 'designs']"
hearing aid,"['hearing', 'aid', 'dryer']"
hearing aid,"['hearing', 'aid', 'emoji']"
hearing aid,"['hearing', 'aid', 'fitting']"
hearing aid,"['hearing', 'aid', 'fitting', 'day']"
hearing aid,"['hearing', 'aid', 'guy']"
hearing aid,"['hearing', 'aid', 'jewelry']"
hearing aid,"['hearing', 'aid', 'microphone']"
hearing aid,"['hearing', 'aid', 'problems']"
hearing aid,"['hearing', 'aid', 'programs']"
hearing aid,"['hearing', 'aid', 'ratings']"
hearing aid,"['hearing', 'aid', 'settings']"
hearing aid,"['hearing', 'aid', 'storage']"
hearing aid,"['hearing', 'aid', 'tattoo']"
hearing aid,"['hearing', 'aid', 'tattoos']"
hearing aid,"['hearing', 'aid', 'tips']"
hearing aid,"['in', 'the', 'ear', 'hearing', 'aid']"
hearing aid,"['in', 'ear', 'hearing', 'aid']"
hearing aid,"['lost', 'hearing', 'aid']"
hearing aid,"['lyric', 'hearing', 'aid']"
hearing aid,"['musical', 'perromance', 'with', 'hearing', 'aid']"
hearing aid,"['naida', 'hearing', 'aid']"
hearing aid,"['new', 'hearing', 'aid']"
hearing aid,"['pediatric', 'hearing', 'aid']"
hearing aid,"['phonak', 'sky', 'vp', 'hearing', 'aid']"
hearing aid,"['rechargable', 'hearing', 'aid']"
hearing aid,"['the', 'hearing', 'aid', 'guy']"
hearing aid,"['virto', 'black', 'hearing', 'aid']"
hearing aid,"['visible', 'hearing', 'aid']"
hearing aid,"['hearing', 'aid', '1']"
hearing aid,"['hearing', 'aid', 'batteries']"
coffee enema,"['i', 'read', 'about', 'people', 'taking', 'coffee', 'enemas', 'for', 'health', 'eh', '?', 'and', 'wonder', 'what', 'kind', 'of', 'buzz', 'that', 'gives', 'those', 'old', 'farts', 'let', 's', 'be', 'honest', 'no', 'kid', 'is', 'going', 'to', 'take', 'a', 'coffee', 'enema', 'maybe', 'red', 'bull', 'but', 'not', 'coffee']"
wedo,"['wedo', 'wedo', '2']"
wedo,"['wedo', 'wedo', '2']"
wedo,"['le', 'replacement', 'pack', 'le', 'wedo', '1']"
hearing aid,"['hearing', 'aid', 'maintenance']"
hearing aid,"['hearing', 'aid', 'maintenance']"
hearing aid,"['life', 's', 'too', 'short', 'to', 'spend', 'time', 'fiddling', 'with', 'a', 'hearing', 'aid']"
hearing aid,"['so', 'i', 'expect', 'to', 'be', 'able', 'to', 'adjust', 'my', 'hearing', 'aid', 'myself', 'whenever', 'i', 'need', 'to']"
hearing aid,"['my', 'audiologist', 'calls', 'evoke', 'a', 'smart', 'hearing', 'aid', 'and', 'she', 's', 'right']"
hearing aid,"['i', 'don', 't', 'even', 'feel', 'like', 'i', 'm', 'old', 'enough', 'to', 'be', 'wearing', 'a', 'hearing', 'aid']"
hearing aid,"['years', 'as', 'a', 'hearing', 'aid', 'user', '1']"
hearing aid,"['how', 'you', 'discovered', 'you', 'needed', 'a', 'hearing', 'aid']"
hearing aid,"['make', 'peace', 'with', 'the', 'fact', 'that', 'you', 'can', 'feel', 'young', 'and', 'still', 'need', 'a', 'hearing', 'aid']"
hearing aid,"['5', 'signs', 'you', 'need', 'a', 'hearing', 'aid']"
hearing aid,"['but', 'no', 'matter', 'where', 'he', 'is', 'he', 'wants', 'to', 'control', 'his', 'hearing', 'aid', 'intuitively', 'and', 'have', 'it', 'work', 'automatically']"
hearing aid,"['a', 'truly', 'smart', 'hearing', 'aid', 'app', 'gives', 'you', 'control']"
dogan,"['hanzade', 'dogan', 'boyner']"
hearing aid,"['use', 'glasses', 'or', 'a', 'hearing', 'aid', 'if', 'needed']"
wedo,"['wedo', 'wedo', '2']"
wedo,"['wedo', 'wedo', '2']"
wedo,"['wedo', '2']"
wedo,"['le', 'replacement', 'pack', 'le', 'wedo', '3']"
wedo,"['wedo', '2']"
wedo,"['le', 'replacement', 'pack', 'le', 'wedo', '3']"
hearing aid,"['hearing', 'aid', 'maintenance']"
hearing aid,"['hearing', 'aid', 'maintenance']"
barking cat,"['a', 'barking', 'dog', 'activity', 'apps', 'a', 'dog', 'barking', 'animals', 'sounds', 'app', 'developing', 'appdog', 'apps', 'for', 'android', 'barking', 'dog', 'barking', 'dog', 'sound', 'barking', 'dog', 'sounds', 'big', 'dog', 'barking', 'cat', 'sound', 'cool', 'fun', 'apps', 'dog', 'barking', 'noise', 'dog', 'barking', 'sound', 'dog', 'barking', 'sound', 'effects', 'dog', 'barking', 'sounds', 'dog', 'barks', 'dog', 'bark', 'sound', 'dog', 'bark', 'sounds', 'dog', 'noises', 'dog', 'puppy', 'dog', 'dogs', 'barking', 'dogs', 'barking', 'sound', 'dogs', 'barking', 'sounds', 'dog', 'sound', 'dog', 'sound', 'effects', 'dog', 'sounds', 'dogsounds', 'dogs', 'sounds', 'find', 'sounds', 'fun', 'apps', 'most', 'fun', 'apps', 'nature', 'sounds', 'new', 'fun', 'apps', 'puppy', 'app', 'puppy', 'barking', 'sound', 'puppy', 'noises', 'puppy', 'sounds', 'puppy', 'whining', 'sounddogs', 'sound', 'of', 'dog', 'barking', 'sounds', 'app', 'sounds', 'for', 'dogs', 'sounds', 'of', 'dogs', 'barking']"
hearing aid,"['montgomery', 'hearing', 'aid', 'specialists']"
hearing aid,"['hearing', 'aid', 'compatible']"
hearing aid,"['at', 'help', 'u', 'hear', 'we', 'care', 'about', 'each', 'and', 'every', 'patient', 'that', 'walks', 'in', 'the', 'door', 'our', 'doctors', 'will', 'specially', 'fit', 'you', 'with', 'the', 'perfect', 'hearing', 'aid', 'for', 'your', 'wants', 'and', 'needs']"
lace curtain,"['54', 'w', 'x', '96', 'l', 'elizabeth', 'lace', 'curtain']"
lace curtain,"['54', 'w', 'x', '108', 'l', 'elizabeth', 'lace', 'curtain']"
wedo,"['wedo', '2']"
wedo,"['ldd', 'dis', 'continued', 'wedo', '2']"
lace curtain,"['ogotojof', 'roanokee', 'lace', 'curtain', '60']"
texass,"['com/texass', 'largest', 'hospital', 'reaches', '100', 'percent', 'icu', 'capacity', '1513481', 'target', 'blank', 'recently', 'reached', 'full', 'capacity', '/a']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['hearing', 'aid', 'apps']"
hearing aid,"['hearing', 'aid', 'apps']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['resound', 'hearing', 'aid', 'smart', 'phone', 'compatibility']"
devry,"['devry', 'inc', '5']"
devry,"['devry', 'university']"
wedo,"['wedo', '4']"
devry,"['devry', 'compostion', 'assignment', 'instant', 'solution', 'perfect', 'delivery']"
hearing aid,"['hearing', 'aid']"
hearing aid,"['hearing', 'aid']"
lace curtain,"['toile', 'lace', 'curtain']"
sassenach,['sassenach']
sassenach,['sassenach']
hearing aid,"['hearing', 'aid', 'compatible', 'm3']"
hearing aid,"['hearing', 'aid', 'compatible', 'm4/t4']"
baby killer,"['a', 'large', '15', '20', 'individuals', 'but', 'disparate', 'group', 'of', 'resident', 'orca', 'was', 'amazing', 'to', 'watch', 'in', 'the', 'still', 'water', 'including', 'this', 'sweet', 'little', 'baby', 'killer', 'whale']"
baby killer,"['baby', 'killer', 'could', 'face', 'life', 'in', 'prison']"
cissy,"['madame', 'alexander', 'cissy']"
cock rock,"['cock', 'rock']"
zike,"['press', 'release', 'chp', 'notified', 'of', 'additional', 'imported', 'case', 'of', 'zike', 'virus', 'infection', 'in', 'mainland']"
peg boy,"['peg', 'boy']"
care bear,"['free', 'care', 'bear']"
dogan,"['neslihan', 'dogan']"
dogan,"['hanzade', 'dogan', 'boyner']"
hearing aid,"['hearing', 'aid', 'care']"
hearing aid,"['hearing', 'aid', 'dispensing']"
hearing aid,"['hearing', 'aid', 'care']"
hearing aid,"['hearing', 'aid', 'dispensing']"
hearing aid,"['if', 'you', 'remember', 'from', 'before', 'single', 'word', 'repetition', 'in', 'my', 'left', 'ear', 'with', 'a', 'hearing', 'aid', 'i', 'could', 'only', 'get', '30', 'of', 'the', 'words', 'correct']"
hearing aid,"['hearing', 'aid', 'compatible', 'phones']"
hearing aid,"['tv', 'hearing', 'aid', 'and', 'listening', 'devices']"
hearing aid,"['hearing', 'aid', 'manufacturers']"
hearing aid,"['how', 'to', 'avoid', 'hearing', 'aid', 'disasters', 'and', 'what', 'to', 'do', 'if', 'they', 'happen']"
hearing aid,"['do', 'i', 'need', 'a', 'hearing', 'aid', 'for', 'both', 'ears', '?']"
hearing aid,"['which', 'hearing', 'aid', 'is', 'best', 'for', 'my', 'particular', 'type', 'of', 'hearing', 'loss', 'and', 'lifestyle', '?']"
hearing aid,"['there', 'are', 'a', 'variety', 'of', 'hearing', 'aid', 'types', 'and', 'styles', 'on', 'the', 'market', 'today', 'each', 'with', 'features', 'designed', 'to', 'fit', 'specific', 'types', 'of', 'hearing', 'loss', 'as', 'well', 'as', 'unique', 'lifestyles']"
hearing aid,"['professional', 'hearing', 'aid', 'service']"
hearing aid,"['audiology', 'and', 'hearing', 'aid', 'center', 'gainesville']"
hearing aid,"['how', 'to', 'avoid', 'hearing', 'aid', 'disasters', 'and', 'what', 'to', 'do', 'if', 'they', 'happen']"
hearing aid,"['hearing', 'aid', 'manufacturers']"
baby killer,"['young', 'robert', 'mitchum', 'robert', 'montgomery', 'robert', 'rossen', 'robert', 'ryan', 'robert', 'siodmak', 'robert', 'wise', 'roger', 'corman', 'rolf', 'thiele', 'roman', 'polanski', 'room', '13', '1964', 'room', '43', '1958', 'room', 'at', 'the', 'top', '1959', 'ross', 'martin', 'roy', 'ward', 'baker', 'russ', 'meyer', 'ruth', 'roman', 'sacha', 'vierny', 'cinematographer', 'safe', 'in', 'hell', '1931', 'saint', 'joan', '1957', 'sal', 'mineo', 'sam', 'neufeld', 'samuel', 'fuller', 'sanctuary', '1961', 'satan', 'in', 'high', 'heels', '1962', 'scott', 'marlowe', 'scream', 'of', 'the', 'butterfly', '1965', 'screaming', 'mimi', '1958', 'scum', 'of', 'the', 'earth', '1963', 'seance', 'on', 'a', 'wet', 'afternoon', '1964', 'seconds', '1966', 'secret', 'beyond', 'the', 'door', '1947', 'seeds', 'of', 'sin', '1968', 'shack', 'out', 'on', '101', '1955', 'she', 'man', 'a', 'story', 'of', 'fixation', '1967', 'she', 'mob', '1968', 'shelley', 'winters', 'ship', 'of', 'fools', '1965', 'shock', 'corridor', '1963', 'shock', 'treatment', '1964', 'side', 'show', 'sidney', 'lumet', 'sidney', 'poitier', 'simon', 'of', 'the', 'desert', '1965', 'simone', 'simon', 'sin', 'in', 'the', 'suburbs', '1964', 'sin', 'you', 'sinners', '1963', 'single', 'furnished', 'room', '1966', 'sisters', 'in', 'leather', '1969', 'skip', 'homeier', 'something', 'wild', '1961', 'spider', 'baby', '1968', 'stanley', 'cortez', 'cinematographer', 'stanley', 'kramer', 'stanley', 'kubrick', 'stark', 'fear', '1962', 'strait', 'jacket', '1964', 'strange', 'compulsion', '1964', 'strange', 'fascination', '1952', 'suddenly', 'last', 'summer', '1959', 'sue', 'lyon', 'sunset', 'blvd', '1950', 'susan', 'hayward', 'susannah', 'york', 'suspense', 'sylvia', '1965', 'sylvia', 'pinal', 'sylvia', 'richards', 'screenplay', 'writer', 'synanon', '1965', 'teenage', 'bad', 'girls', '1956', 'teenage', 'strangler', '1964', 'tennessee', 'williams', 'terrified', '1963', 'terror', 'in', 'the', 'city', '1964', 'that', 'kind', 'of', 'girl', '1963', 'the', 'alley', 'cats', '1966', 'the', 'alley', 'tramp', '1968', 'the', 'animal', '1968', 'the', 'bad', 'seed', '1956', 'the', 'beatniks', '1960', 'the', 'black', 'cat', '1934', 'the', 'blackboard', 'jungle', '1955', 'the', 'bloody', 'brood', '1959', 'the', 'boston', 'strangler', '1968', 'the', 'cabinet', 'of', 'dr', 'caligary', '1920', 'the', 'careless', 'years', '1957', 'the', 'caretakers', '1963', 'the', 'children', 's', 'hour', '1961', 'the', 'couch', '1962', 'the', 'cry', 'baby', 'killer', '1958', 'the', 'curious', 'dr']"
hearing aid,"['hearing', 'aid']"
hearing aid,"['hearing', 'aid', 'store']"
hearing aid,"['hearing', 'aid', 'shop']"
spic and span,"['the', 'catch', 'is', 'that', 'these', 'figures', 'don', 't', 'factor', 'in', 'the', 'time', 'that', 's', 'required', 'to', 'get', 'your', 'house', 'really', 'spic', 'and', 'span']"
devry,['devry']
hearing aid,"['hearing', 'aid']"
hearing aid,"['hearing', 'aid']"
hearing aid,"['hearing', 'aid']"
hearing aid,"['hearing', 'aid']"
devry,"['devry', 'university']"
devry,"['devry', 'student', 'loan', 'forgiveness']"
devry,"['devry', 'university']"
devry,"['devry', 'forgiveness']"
devry,"['2020', 'guide', 'to', 'the', 'devry', 'lawsuit', 'loan', 'forgiveness', 'discharge', 'program']"
hearing aid,"['hearing', 'aid', 'compatible', 'm3']"
hearing aid,"['hearing', 'aid', 'compatible', 'none']"
schwartze,"['schory', 'steve', 'schottel', 'kurt', 'schottenheimer', 'marty', 'schottenheimer', 'brian', 'schottenheimer', 'kurt', 'schotthenheimer', 'jake', 'van', 'schoyck', 'keith', 'schroeder', 'henry', 'schulte', 'leonard', 'schultz', 'mike', 'schultz', 'eric', 'schumann', 'jim', 'schwartz', 'brian', 'schwartze', 'vic', 'schwenk', 'cliff', 'schwenke', 'bill', 'scoggins', 'george', 'scott', 'tracy', 'scott', 'latrell', 'scott', 'tom', 'scott', 'cedric', 'scott', 'doug', 'scovil', 'bob', 'seaman', 'greg', 'seamon', 'al', 'seamonson', 'stacy', 'searels', 'colbert', 'searles', 'steve', 'sebo', 'h']"
hearing aid,"['infographic', '8', 'facts', 'about', 'hearing', 'loss', 'professional', 'hearing', 'aid', 'fittings', 'hearingsolutions']"
hearing aid,"['hearing', 'aid', 'recycling']"
hearing aid,"['free', 'hearing', 'aid', 'info', 'kit', 'download', 'now']"
hearing aid,"['hearing', 'aid', 'types']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['hearing', 'aid', 'recycling']"
hearing aid,"['free', 'hearing', 'aid', 'info', 'kit', 'download', 'now']"
hearing aid,"['hearing', 'aid', 'types']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['hearing', 'aid', 'recycling']"
hearing aid,"['hearing', 'aid', 'types']"
hearing aid,"['hearing', 'aid', 'batteries']"
hearing aid,"['hearing', 'aid', 'demo']"
hearing aid,"['free', 'hearing', 'aid', 'info', 'kit']"
hearing aid,"['a', 'brief', 'history', 'of', 'hearing', 'aid', 'solutions']"
hearing aid,"['privacy', 'policy', 'copyright', '2020', 'professional', 'hearing', 'aid', 'fittings', 'hearingsolutions']"
cissy,"['cissy', 'says']"
cissy,"['xx', 'cissy']"
hearing aid,"['hearing', 'aid', 'styles']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'cleaning', 'care', 'products']"
hearing aid,"['hearing', 'aid', 'repairs']"
hearing aid,"['in', 'consultation', 'with', 'first', 'time', 'hearing', 'aid', 'candidates', 'i', 'often', 'hear', 'them', 'say', 'that', 'they', 'have', 'delayed', 'this', 'moment', 'because', 'they', 'feel', 'reluctant', 'to', 'been', 'seen', 'wearing', 'a', 'hearing', 'aid']"
hearing aid,"['however', 'today', 'the', 'visibility', 'of', 'the', 'hearing', 'aid', 'is', 'no', 'longer', 'an', 'issue']"
hearing aid,"['hearing', 'aid', 'batteries']"
spic and span,"['and', 'hence', 'it', 'is', 'important', 'that', 'the', 'kingdom', 'remains', 'spic', 'and', 'span']"
cissy,"['ellen', 'a', 'successful', 'astronomer', 'with', 'aspirations', 'beyond', 'her', 'family', 's', 'own', 'dark', 'constellation', 'played', 'by', 'academy', 'award', 'winner', 'lee', 'grant', 'shampoo', 'the', 'swarm', 'in', 'the', 'heat', 'of', 'the', 'night', 'struggles', 'to', 'shield', 'her', 'beloved', 'sister', 'cissy', 'a', 'damaged', 'introvert', 'with', 'extreme', 'daddy', 'issues', 'played', 'to', 'the', 'bloodcurdling', 'hilt', 'by', 'the', 'inimitable', 'carol', 'kane', 'dog', 'day', 'afternoon', 'when', 'a', 'stanger', 'calls', 'scrooged', 'from', 'the', 'infringing', 'outside', 'world', 'as', 'they', 'descend', 'inexorably', 'into', 'a', 'black', 'hole', 'of', 'madness', 'mayhem', 'and', 'murder']"
care bear,"['care', 'bear', 'medium', 'plush', 'sweet', 'dream', 'bear']"
hearing aid,"['batteries', 'hearing', 'aid']"
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,['sassenach']
sassenach,"['originally', 'posted', 'by', 'sassenach']"
sassenach,['sassenach']
sassenach,['sassenach']
baby killer,"['came', 'home', 'to', 'san', 'diego', 'airport', 'and', 'hari', 'krishna', 'met', 'me', 'with', 'baby', 'killer', 'starting', 'to', 'go', 'after', 'the', 'guy', 'and', 'the', 'cops', 'stepped', 'in', 'and', 'formed', 'a', 'wedge']"
wedo,"['taizhou', 'wedo', 'import', 'and', 'export', 'co']"
hearing aid,"['north', 'florida', 'center', 'for', 'hearing', 'and', 'balance', 'offers', 'comprehensive', 'diagnostic', 'hearing', 'and', 'balance', 'evaluations', 'as', 'well', 'as', 'hearing', 'aid', 'selection', 'fitting', 'and', 'services']"
hearing aid,"['carolyn', 'hall', 'is', 'a', 'highly', 'trained', 'audiologist', 'with', 'expertise', 'in', 'hearing', 'and', 'balance', 'disorders', 'and', 'hearing', 'aid', 'technology']"
hearing aid,"['powered', 'hearing', 'aid']"
hearing aid,"['com', 'institute', 'john', 'junkies', 'kingdom', 'life', 'live', 'live', 'music', 'mama', 'march', 'midlands', 'music', 'night', 'night', 'life', 'photography', 'temples', 'the', 'the', 'hearing', 'aid', 'the', 'institute', 'the', 'mama', 'institute', 'tuesday', 'uk', 'united', 'view', 'photos', 'from', 'you', 'or', 'from', 'everyone', 'dark', 'wayne', 'wayne', 'fox', 'wayne', 'fox', 'photography', 'wayne', 'john', 'fox', 'wayne', 'john', 'fox', 'hotmail']"
kunta,"['tracing', 'his', 'ancestry', 'through', 'six', 'generations', 'slaves', 'and', 'freedmen', 'farmers', 'and', 'blacksmiths', 'lawyers', 'and', 'architects', 'back', 'to', 'africa', 'alex', 'haley', 'discovered', 'a', 'sixteen', 'year', 'old', 'youth', 'kunta', 'kinte']"
hearing aid,"['people', 'tell', 'me', 'to', 'get', 'a', 'hearing', 'aid', 'but', 'i', 'have', 'been', 'told', 'that', 'one', 'won', 't', 'help', 'me', 'and', 'i', 've', 'explained', 'that']"
devry,"['devry', 'inc', '5']"
devry,"['devry', 'inc', '5']"
ragheads,"['blow', 'the', 'ragheads', 'up']"
baby killer,"['get', 'some', 'education', 'before', 'spewing', 'your', 'hinduism', 'absurdity', 'to', 'defend', 'western', 'baby', 'killer', 'hindus', 'terrorist', 'as', 'solders']"
yocum,"['the', 'two', 'scientists', 'also', 'run', 'into', 'a', 'free', 'lance', 'journalist', 'herbie', 'yocum', 'played', 'by', 'steve', 'brodie', 'who', 'wants', 'to', 'take', 'some', 'sensational', 'photos', 'like', 'the', 'operating', 'table', 'where', 'donovan', 'died']"
yocum,"['pat', 'runs', 'into', 'yocum', 'who', 'has', 'figured', 'out', 'the', 'truth', 'behind', 'all', 'the', 'secretive', 'veil', 'surrounding', 'donovan', 's', 'death/life']"
yocum,"['steve', 'brodie', 'who', 'plays', 'the', 'smarmy', 'reporter', 'yocum', 'pays', 'the', 'price', 'of', 'finding', 'out', 'about', 'dr']"
yocum,"['donovan', 'takes', 'over', 'cory', 's', 'body', 'again', 'hypnotizing', 'yocum', 'and', 'sending', 'him', 'off', 'into', 'the', 'desert', 'so', 'he', 'can', 'drive', 'his', 'car', 'off', 'a', 'cliff', 'into', 'a', 'fiery', 'mess']"
wedo,"['the', 'wedo', 'game', 'toddler', 'edition']"
wedo,"['the', 'wedo', 'game']"
hearing aid,"['people', 'tell', 'me', 'to', 'get', 'a', 'hearing', 'aid', 'but', 'i', 'have', 'been', 'told', 'that', 'one', 'won', 't', 'help', 'me', 'and', 'i', 've', 'explained', 'that']"
baby killer,"['baby', 'killer', 'could', 'face', 'life', 'in', 'prison']"
spic and span,"['chances', 'are', 'you', 'll', 'have', 'to', 'dedicate', 'more', 'than', 'just', 'one', '15', 'minute', 'session', 'to', 'an', 'area', 'before', 'its', 'spic', 'and', 'span']"
devry,"['she', 'holds', 'a', 'bachelor', 's', 'degree', 'from', 'depaul', 'university', 'and', 'also', 'earned', 'an', 'mba', 'from', 'keller', 'graduate', 'school', 'of', 'management', 'of', 'devry', 'university']"
ginder,"['510', '908', '9070', 'arshaan', 'ginder', 'short', 'hill', 'rd', 'oakland', 'california']"
dogan,"['510', '908', '3432', 'airanna', 'dogan', 'lafayette', 'ave', 'oakland', 'california']"
saala,"['nautanki', 'saala', '!', 'movie', 'review']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'battery']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'battery']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'battery']"
hearing aid,"['but', 'going', 'to', 'school', 'and', 'making', 'new', 'friends', 'while', 'wearing', 'a', 'bulky', 'hearing', 'aid', 'strapped', 'to', 'your', 'chest', '?', 'that', 'requires', 'superpowers', '!', 'in', 'this', 'funny', 'poignant', 'graphic', 'novel', 'memoir', 'author/illustrator', 'cece', 'bell', 'chronicles', 'her', 'hearing', 'loss', 'at', 'a', 'young', 'age', 'and', 'her', 'subsequent', 'experiences', 'with', 'the', 'phonic', 'ear', 'a', 'very', 'powerful', 'and', 'very', 'awkward', 'hearing', 'aid']"
devry,"['acct', '301', 'final', 'exam', 'devry', 'careers']"
yocum,"['mike', 'vogt', 'carol', 'wagner', 'jackie', 'walker', 'john', 'edgar', 'walker', 'don', 'wall', 'jerry', 'walters', 'billie', 'warren', 'sally', 'watts', 'janet', 'wenger', 'sheridan', 'west', 'judy', 'westover', 'janice', 'wilkinson', 'bob', 'williams', 'sharon', 'willms', 'ardyth', 'wilson', 'donald', 'wilson', 'linda', 'wolf', 'sharon', 'wolf', 'patricia', 'wright', 'david', 'wykoff', 'evelyn', 'yocum']"
yocum,"['510', '778', '6060', 'alayshia', 'yocum', 'civic', 'center', 'plz', 'richmond', 'california']"
dogan,"['510', '778', '9157', 'ross', 'dogan', 'meeker', 'ave', 'richmond', 'california']"
peg boy,"['peg', 'boy']"
hearing aid,"['audiologist', 'or', 'hearing', 'aid', 'dispenser', '?']"
hearing aid,"['hearing', 'aid', 'and', 'cochlear', 'implant', 'assistance', 'programs']"
hearing aid,"['student', 'makes', 'discovery', 'extend', 'hearing', 'aid', 'life']"
hearing aid,"['hearing', 'aid', 'repair']"
hearing aid,"['advocate', 'for', 'hearing', 'aid', 'coverage', 'medicare']"
hearing aid,"['often', 'a', 'hearing', 'aid', 'or', 'an', 'implant', 'is', 'not', 'enough', 'in', 'certain', 'situations']"
hearing aid,"['audiologist', 'or', 'hearing', 'aid', 'dispenser', '?']"
hearing aid,"['hearing', 'aid', 'and', 'cochlear', 'implant', 'assistance', 'programs']"
hearing aid,"['student', 'makes', 'discovery', 'extend', 'hearing', 'aid', 'life']"
hearing aid,"['hearing', 'aid', 'repair']"
hearing aid,"['advocate', 'for', 'hearing', 'aid', 'coverage', 'medicare']"
